OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
1/15/2022,20:00,22006.57,12445.32,6127.66,12557.42,53136.97,N
1/15/2022,21:00,21706.92,12457.98,6083.29,12614.38,52862.57,N
1/15/2022,22:00,21121.41,12437.58,5985.96,12597.79,52142.74,N
1/15/2022,23:00,20342.12,12175.93,5951.88,12389.27,50859.2,N
1/16/2022,0:00:00,15919.6,10886.13,5530.93,11176.35,43513.02,N
1/16/2022,1:00,18929.75,11719.95,5969.07,11938.2,48556.98,N
1/16/2022,2:00,18595.91,11648.8,6009.01,11798.82,48052.53,N
1/16/2022,3:00,18438.41,11680.74,6056.31,11713.56,47889.02,N
1/16/2022,4:00,18524.01,11846.39,6036.72,11784.6,48191.72,N
1/16/2022,5:00,18826.7,12104.73,6066,11808.18,48805.6,N
1/16/2022,6:00,19183.34,12550.27,6145.62,11991.08,49870.31,N
1/16/2022,7:00,19774.74,13093.78,6157.06,12246.3,51271.88,N
1/16/2022,8:00,20419,13676.86,6251.12,12453.5,52800.48,N
1/16/2022,9:00,20536.61,13691.23,6205.92,12590.18,53023.95,N
1/16/2022,10:00,19928.69,13161.08,6015.95,12514.87,51620.59,N
1/16/2022,11:00,18728.59,12318.47,5814.89,12310.85,49172.79,N
1/16/2022,12:00,17517.08,11427.64,5649.03,11998.98,46592.72,N
1/16/2022,13:00,16335.15,10651.84,5495.72,11633.14,44115.84,N
1/16/2022,14:00,15291.78,10079.3,5397.54,11287.09,42055.72,N
1/16/2022,15:00,14544.55,9728.58,5327.72,10954.69,40555.54,N
1/16/2022,16:00,14054.18,9568.72,5319.43,10767.77,39710.1,N
1/16/2022,17:00,13855.15,9628.96,5314.34,10715.03,39513.48,N
1/16/2022,18:00,14565.75,9986.46,5375.2,11002.62,40930.02,N
1/16/2022,19:00,15634.97,10723.08,5570.43,11547.82,43476.3,N
1/16/2022,20:00,16325.99,11090.48,5626.45,11700.99,44743.91,N
1/16/2022,21:00,16498.04,11207.7,5641.91,11748.63,45096.28,N
1/16/2022,22:00,16558.4,11220.66,5590.52,11696.56,45066.13,N
1/16/2022,23:00,16244.29,11069.07,5537.58,11452.97,44303.91,N
1/17/2022,0:00:00,13828.19,10089.77,5652.25,10279.45,39849.66,N
1/17/2022,1:00,15699.68,10858.26,5627.32,10994.1,43179.37,N
1/17/2022,2:00,15770.88,10872.18,5618.36,10921.88,43183.3,N
1/17/2022,3:00,15906.2,11025.46,5727.11,10963.2,43621.98,N
1/17/2022,4:00,16256.2,11318.37,5795.8,11175.02,44545.4,N
1/17/2022,5:00,16904.03,11770.17,5865.05,11410.53,45949.79,N
1/17/2022,6:00,17994.84,12544.28,5957.79,11943.77,48440.67,N
1/17/2022,7:00,19155.49,13557.6,6126.59,12569.59,51409.27,N
1/17/2022,8:00,19980.77,14302.93,6259.94,13014.29,53557.92,N
1/17/2022,9:00,19695.04,14061.7,6200.35,12985.9,52942.99,N
1/17/2022,10:00,18580.63,13055.56,5962.31,12675.64,50274.13,N
1/17/2022,11:00,17352.53,12052.35,5752.73,12271,47428.61,N
1/17/2022,12:00,16341.06,11220.22,5596.09,11900.64,45058.01,N
1/17/2022,13:00,15471.2,10639.86,5501.43,11539.11,43151.59,N
1/17/2022,14:00,14714.62,10197.34,5427.04,11332.12,41671.12,N
1/17/2022,15:00,14204.72,9971.94,5412.65,11159.07,40748.38,N
1/17/2022,16:00,13913.21,9969.56,5421.76,11036.72,40341.24,N
1/17/2022,17:00,13958.21,10151.15,5415.73,10941.13,40466.21,N
1/17/2022,18:00,14392.17,10462.7,5458.48,11057.27,41370.62,N
1/17/2022,19:00,15433.6,11147.64,5689.34,11417.77,43688.35,N
1/17/2022,20:00,15678.72,11344.17,5818.15,11382.81,44223.86,N
1/17/2022,21:00,15618.38,11230.57,5847.49,11276.77,43973.22,N
1/17/2022,22:00,15272.65,11003.87,5808.24,11043.96,43128.71,N
1/17/2022,23:00,14601.57,10559.11,5736.74,10637.6,41535.02,N
1/18/2022,0:00:00,11805.92,9052.82,5390.52,9756.24,36005.5,N
1/18/2022,1:00,13452.02,9759.01,5606.19,10063.45,38880.67,N
1/18/2022,2:00,13321.1,9619.12,5577.56,9936.53,38454.3,N
1/18/2022,3:00,13343.16,9656.1,5591.15,9923.28,38513.69,N
1/18/2022,4:00,13546.89,9775.65,5599.15,10072.13,38993.84,N
1/18/2022,5:00,14055.32,10098.32,5642.05,10295.82,40091.51,N
1/18/2022,6:00,15075.28,10822.95,5785.19,10897.47,42580.89,N
1/18/2022,7:00,16817.02,11909.68,5970.47,11657.62,46354.8,N
1/18/2022,8:00,17609.21,12401.36,6055.37,11909.88,47975.81,N
1/18/2022,9:00,17211.88,12022.41,5863,11822.96,46920.25,N
1/18/2022,10:00,16528.65,11339.86,5721.42,11592.88,45182.8,N
1/18/2022,11:00,15708.39,10750.42,5639,11430.51,43528.31,N
1/18/2022,12:00,14960.59,10391.28,5605,11334.63,42291.5,N
1/18/2022,13:00,14339.06,10189.28,5541.75,11234.41,41304.51,N
1/18/2022,14:00,13883.48,10125.1,5553.51,11252.62,40814.71,N
1/18/2022,15:00,13671.04,10147.2,5544.68,11241.81,40604.73,N
1/18/2022,16:00,13582.21,10252.67,5559.38,11229.33,40623.6,N
1/18/2022,17:00,13659.29,10446.71,5583.03,11155.03,40844.07,N
1/18/2022,18:00,13944.68,10603.83,5547.77,11191.18,41287.46,N
1/18/2022,19:00,14518.38,11064.56,5667.09,11468.55,42718.58,N
1/18/2022,20:00,14396.04,11030.1,5720.05,11321.62,42467.81,N
1/18/2022,21:00,14092.78,10788.16,5685.33,11094.49,41660.75,N
1/18/2022,22:00,13501.37,10363.59,5605.12,10735.88,40205.96,N
1/18/2022,23:00,12670.88,9728.06,5519.94,10239.24,38158.12,N
1/19/2022,0:00:00,17166.71,9719.09,6151.76,9796,42833.55,N
1/19/2022,1:00,11200.24,8561.85,5312.14,9409.29,34483.52,N
1/19/2022,2:00,10744.48,8268.64,5302.2,9182.88,33498.2,N
1/19/2022,3:00,10583.47,8160.27,5299.67,9106.81,33150.23,N
1/19/2022,4:00,10747.37,8107.7,5325.09,9114.85,33295,N
1/19/2022,5:00,11023.43,8221.92,5382.37,9229.86,33857.58,N
1/19/2022,6:00,11809.45,8695.05,5451.98,9719.7,35676.17,N
1/19/2022,7:00,13244.18,9550.5,5629.11,10410.22,38834,N
1/19/2022,8:00,14048.85,10054.46,5717.36,10718.7,40539.36,N
1/19/2022,9:00,14162.42,10126.15,5664.35,10887.45,40840.38,N
1/19/2022,10:00,14444.7,10225.76,5606.51,11112.46,41389.43,N
1/19/2022,11:00,14543.5,10378.48,5570.88,11326.35,41819.22,N
1/19/2022,12:00,14408.47,10461.79,5543.28,11525.38,41938.92,N
1/19/2022,13:00,14422.11,10551.2,5513.55,11683.9,42170.75,N
1/19/2022,14:00,14471.09,10738.39,5555.39,11833.9,42598.77,N
1/19/2022,15:00,14482.06,10980.21,5594.47,11810.74,42867.49,N
1/19/2022,16:00,14436.24,11287.17,5622.62,11745.32,43091.35,N
1/19/2022,17:00,14832.02,11313.47,5709.92,11684.68,43540.09,N
1/19/2022,18:00,15881.1,11453.1,5814.52,11698.27,44846.98,N
1/19/2022,19:00,17004.43,11666.02,6045.82,11839.92,46556.18,N
1/19/2022,20:00,17462.88,11531.26,6176.16,11667.05,46837.35,N
1/19/2022,21:00,17826.5,11159.05,6249.09,11398.44,46633.08,N
1/19/2022,22:00,17965.28,10756.26,6250.47,10943.79,45915.8,N
1/19/2022,23:00,17509.16,10185.21,6192.98,10326.68,44214.03,N
1/20/2022,0:00:00,20893.42,15266.02,6500.35,12717.09,55376.88,N
1/20/2022,1:00,17211.41,9436.44,6159.75,9340.14,42147.73,N
1/20/2022,2:00,17412.26,9410.3,6166.51,9150.77,42139.83,N
1/20/2022,3:00,17724.22,9554.96,6246.33,9136.73,42662.23,N
1/20/2022,4:00,18281.59,9965.14,6325.68,9322.1,43894.51,N
1/20/2022,5:00,19047.75,10550.44,6416.79,9622.81,45637.79,N
1/20/2022,6:00,20425.32,11468.45,6538.28,10329.4,48761.45,N
1/20/2022,7:00,22323.58,12921.8,6705.23,11399,53349.61,N
1/20/2022,8:00,23519.93,14023.25,6830.75,12175.09,56549.01,N
1/20/2022,9:00,23928.26,14580.44,6839.54,12602.1,57950.34,N
1/20/2022,10:00,24313.24,14961.79,6831.22,12982.35,59088.6,N
1/20/2022,11:00,24245.6,15189.46,6827.99,13279.89,59542.94,N
1/20/2022,12:00,23786.59,15358.54,6790.56,13454.4,59390.1,N
1/20/2022,13:00,22977.44,15352.33,6725.08,13491.41,58546.26,N
1/20/2022,14:00,22113.11,15399.62,6631.23,13588.78,57732.74,N
1/20/2022,15:00,21177.35,15533.28,6552.18,13607.71,56870.52,N
1/20/2022,16:00,20829.2,15827.69,6570.79,13665.38,56893.06,N
1/20/2022,17:00,21228.95,16288.13,6657.39,13889.39,58063.86,N
1/20/2022,18:00,22209.83,16895.36,6750.02,14156.22,60011.43,N
1/20/2022,19:00,23359.83,17418.87,6879.65,14348.71,62007.07,N
1/20/2022,20:00,23413.23,17343.67,6898.99,14236.91,61892.81,N
1/20/2022,21:00,23251.22,17051.96,6847.79,14063.42,61214.4,N
1/20/2022,22:00,22681.44,16567.87,6741.16,13707.56,59698.04,N
1/20/2022,23:00,21646.63,15899.19,6623.28,13158.68,57327.79,N
1/21/2022,0:00:00,18985.73,13956.25,6227.27,12496.83,51666.08,N
1/21/2022,1:00,20446.07,14918.75,6441.39,12391.82,54198.04,N
1/21/2022,2:00,20358.56,14703.31,6431.47,12150.18,53643.52,N
1/21/2022,3:00,20375.73,14689.48,6438.45,12033.66,53537.32,N
1/21/2022,4:00,20730.97,14822.35,6443.49,12158.71,54155.52,N
1/21/2022,5:00,21295,15177.39,6475.12,12361.6,55309.11,N
1/21/2022,6:00,22367.56,15931.36,6574.65,12923.01,57796.58,N
1/21/2022,7:00,24010.61,16919.74,6742.67,13741.04,61414.07,N
1/21/2022,8:00,24955.93,17529.17,6807.89,14194.32,63487.32,N
1/21/2022,9:00,24414.49,17487.83,6653.21,14366.53,62922.05,N
1/21/2022,10:00,23223.89,17151.15,6458.21,14528.62,61361.87,N
1/21/2022,11:00,21869.09,16609.3,6268.45,14591.82,59338.67,N
1/21/2022,12:00,20462.82,15737.14,6119.56,14262.07,56581.58,N
1/21/2022,13:00,19179.01,14846.29,5933.2,13628.38,53586.88,N
1/21/2022,14:00,18193.29,14019.22,5784.65,13132.27,51129.42,N
1/21/2022,15:00,17202.32,13319.41,5678.76,12652.16,48852.66,N
1/21/2022,16:00,16677.71,12895.17,5660.88,12383.09,47616.85,N
1/21/2022,17:00,16756.44,12846.21,5682.83,12238.66,47524.13,N
1/21/2022,18:00,17536.95,13285.72,5722.5,12502.54,49047.71,N
1/21/2022,19:00,18943.15,14212.94,5991.37,13038.94,52186.4,N
1/21/2022,20:00,19454.46,14540.09,6117.48,13180.68,53292.7,N
1/21/2022,21:00,19779.17,14677.81,6207.26,13175.45,53839.7,N
1/21/2022,22:00,19845.66,14606.53,6260.34,13052.21,53764.75,N
1/21/2022,23:00,19459.69,14337.93,6282.71,12800.08,52880.41,N
1/22/2022,0:00:00,17193.15,11766.88,5942.33,11797.67,46700.03,N
1/22/2022,1:00,18715.03,13679.52,6210.93,12257.44,50862.93,N
1/22/2022,2:00,18733.97,13559.81,6219.13,12163.82,50676.73,N
1/22/2022,3:00,18885.34,13545.96,6230.41,12185.69,50847.4,N
1/22/2022,4:00,19197.04,13665.38,6303.44,12362.38,51528.23,N
1/22/2022,5:00,19667.23,13924.68,6382.66,12531.62,52506.2,N
1/22/2022,6:00,20439.67,14335.14,6463.93,12884.53,54123.27,N
1/22/2022,7:00,21323.61,14951.8,6572.24,13374.31,56221.95,N
1/22/2022,8:00,22178.53,15392.46,6650.6,13742.86,57964.45,N
1/22/2022,9:00,22030.59,15397.12,6577.85,13836.52,57842.07,N
1/22/2022,10:00,20847.85,14948.49,6429.99,13655.35,55881.69,N
1/22/2022,11:00,19473.26,14351.56,6290.91,13346.61,53462.34,N
1/22/2022,12:00,18141.82,13785.28,6175.94,12976.83,51079.87,N
1/22/2022,13:00,16899.81,13108.31,6053.47,12410.16,48471.75,N
1/22/2022,14:00,15819.81,12424.55,5958.59,11852.48,46055.42,N
1/22/2022,15:00,14998.2,11991.46,5858.75,11421.13,44269.53,N
1/22/2022,16:00,14601.49,11793.76,5828.45,11183.89,43407.58,N
1/22/2022,17:00,14554.88,11902.29,5865.23,11146.68,43469.08,N
1/22/2022,18:00,15263.53,12257.58,5969.7,11435.43,44926.25,N
1/22/2022,19:00,16593.14,12922.98,6140,12036.96,47693.08,N
1/22/2022,20:00,17196,12993.06,6191.17,12203.2,48583.43,N
1/22/2022,21:00,17522.95,12873.33,6170.39,12236.32,48802.99,N
1/22/2022,22:00,17607.27,12644.26,6109.45,12172.47,48533.46,N
1/22/2022,23:00,17477.77,12223.27,6030.55,11997.16,47728.75,N
1/23/2022,0:00:00,13476.96,10383.01,5677.94,9809.67,39347.59,N
1/23/2022,1:00,17010.71,11371.46,5902.95,11616.16,45901.28,N
1/23/2022,2:00,16885.52,11106.44,5864.36,11482.88,45339.2,N
1/23/2022,3:00,16947.48,10955.15,5861,11363.01,45126.63,N
1/23/2022,4:00,17170.98,10836.02,5869.64,11320.14,45196.78,N
1/23/2022,5:00,17491.84,10872.21,5859.71,11246.46,45470.23,N
1/23/2022,6:00,17958.9,11064.56,5894.21,11343.96,46261.63,N
1/23/2022,7:00,18553.6,11368.62,5948.16,11536.16,47406.55,N
1/23/2022,8:00,19113.1,11694.95,6028.91,11739.24,48576.2,N
1/23/2022,9:00,19024.09,12071.92,6012.33,11936.3,49044.64,N
1/23/2022,10:00,18033.19,12224.56,5922.51,11893.11,48073.37,N
1/23/2022,11:00,16756.28,12060.04,5819.64,11661.45,46297.42,N
1/23/2022,12:00,15650.14,11772.63,5701.58,10969.19,44093.54,N
1/23/2022,13:00,14709.27,11578.95,5613.19,10621.99,42523.39,N
1/23/2022,14:00,13933.47,11271.93,5518.46,10366.17,41090.03,N
1/23/2022,15:00,13348.59,10961.05,5428.36,10182.74,39920.74,N
1/23/2022,16:00,13075.85,10890.27,5413.39,10123.63,39503.15,N
1/23/2022,17:00,13127.39,11050.92,5437.76,10191.71,39807.78,N
1/23/2022,18:00,13723.78,11403.14,5568.89,10509.29,41205.11,N
1/23/2022,19:00,14774.47,12054.28,5796.83,11044.05,43669.64,N
1/23/2022,20:00,15052.15,12102.38,5883.69,11068.04,44106.27,N
1/23/2022,21:00,14922.57,11848.85,5850.91,10949.52,43571.85,N
1/23/2022,22:00,14750.3,11604.12,5835.08,10720.56,42910.06,N
1/23/2022,23:00,14029.85,11019.93,5727.03,10308.55,41085.36,N
1/24/2022,0:00:00,14009.63,11017.76,5774.64,10635.41,41437.45,N
1/24/2022,1:00,13184.39,9955.98,5642.87,9471.51,38254.75,N
1/24/2022,2:00,13087.51,9718.81,5639.6,9289.14,37735.06,N
1/24/2022,3:00,13197.65,9591.77,5639.37,9210.69,37639.49,N
1/24/2022,4:00,13369.56,9653.98,5672.64,9390.01,38086.2,N
1/24/2022,5:00,13760.03,9896.28,5760.06,9667.87,39084.23,N
1/24/2022,6:00,14638.27,10537.87,5883.49,10196.14,41255.77,N
1/24/2022,7:00,16105.09,11623.79,6026.79,10947.55,44703.21,N
1/24/2022,8:00,16892.62,12233.78,6111.78,11455.6,46693.78,N
1/24/2022,9:00,16785.48,12292.55,6017.01,11682.58,46777.63,N
1/24/2022,10:00,16645.23,12322.08,5904.59,11960.88,46832.77,N
1/24/2022,11:00,16538.74,12302.07,5819.38,12294.16,46954.36,N
1/24/2022,12:00,16335.8,12341.9,5735.34,12402.06,46815.1,N
1/24/2022,13:00,16041.68,12245.18,5662.31,12406.24,46355.4,N
1/24/2022,14:00,15816.44,12057.54,5581.39,12435.65,45891.02,N
1/24/2022,15:00,15598.17,11882.68,5497.74,12402.97,45381.55,N
1/24/2022,16:00,15360.12,11732.07,5492.29,12336.72,44921.2,N
1/24/2022,17:00,15584.64,11833.51,5477.28,12414.86,45310.3,N
1/24/2022,18:00,16190.24,12262.45,5500.72,12590.32,46543.74,N
1/24/2022,19:00,16894.14,12871.16,5751.47,12666.28,48183.05,N
1/24/2022,20:00,16693.24,12885.57,5828.08,12439.1,47845.99,N
1/24/2022,21:00,16346.76,12701.87,5824.69,12160.42,47033.75,N
1/24/2022,22:00,15730.91,12370.19,5805.13,11712.7,45618.92,N
1/24/2022,23:00,14795.31,11719.37,5769.72,11132.59,43417,N
1/25/2022,0:00:00,15630.59,10420.6,5818.64,10415.43,42285.26,N
1/25/2022,1:00,13460.17,10574.3,5749.45,10303.75,40087.67,N
1/25/2022,2:00,13233.9,10355.02,5714.02,10102.58,39405.51,N
1/25/2022,3:00,13107.6,10242.04,5705.27,10046.02,39100.93,N
1/25/2022,4:00,13259.65,10287.25,5723.3,10143.11,39413.32,N
1/25/2022,5:00,13743.59,10564.66,5801.62,10337.77,40447.65,N
1/25/2022,6:00,14898.64,11231.26,5938.24,10902.39,42970.53,N
1/25/2022,7:00,16783.56,12322.12,6194.05,11684.79,46984.51,N
1/25/2022,8:00,17785.52,12855.3,6311.71,12050.38,49002.91,N
1/25/2022,9:00,17585.04,12661.76,6146.4,12081.67,48474.87,N
1/25/2022,10:00,17242.74,12284.5,5954.53,12065.17,47546.94,N
1/25/2022,11:00,16675.26,11880.48,5772.68,12009.79,46338.21,N
1/25/2022,12:00,16044.75,11526.4,5638.08,11867.77,45077,N
1/25/2022,13:00,15304.4,11133.8,5500.12,11744.48,43682.79,N
1/25/2022,14:00,14763.59,10921.13,5443.15,11511.73,42639.6,N
1/25/2022,15:00,14332.31,10818.43,5440.14,11461.44,42052.32,N
1/25/2022,16:00,14172.56,10785.34,5425.66,11331.59,41715.16,N
1/25/2022,17:00,14294.76,11002.62,5466.12,11349.8,42113.3,N
1/25/2022,18:00,14938.37,11490.05,5558.06,11586.23,43572.72,N
1/25/2022,19:00,16088.77,12135.46,5806.16,11826.26,45856.65,N
1/25/2022,20:00,16563.69,12179.32,5874.33,11732.01,46349.35,N
1/25/2022,21:00,16717.77,11973.39,5910.52,11576.61,46178.29,N
1/25/2022,22:00,16579.79,11626.49,5906.99,11306.76,45420.03,N
1/25/2022,23:00,16074.13,11001.84,5851.77,10819.58,43747.32,N
1/26/2022,0:00:00,15393.32,10634.09,6109.07,10964.45,43100.92,N
1/26/2022,1:00,15468.34,9903.49,5750.33,10125.75,41247.9,N
1/26/2022,2:00,15596.93,9710.38,5767.77,10074.71,41149.78,N
1/26/2022,3:00,15926.11,9690.96,5801.92,10144.17,41563.16,N
1/26/2022,4:00,16432.71,9842.32,5859.65,10325.74,42460.42,N
1/26/2022,5:00,17262.28,10206.93,5958.47,10717.62,44145.3,N
1/26/2022,6:00,18619.82,10978.76,6115.53,11486.24,47200.35,N
1/26/2022,7:00,20647.14,12137.45,6329.28,12466.49,51580.36,N
1/26/2022,8:00,21630.51,12759.93,6447.62,12968.58,53806.64,N
1/26/2022,9:00,21185.55,12705.47,6394.13,13030.39,53315.53,N
1/26/2022,10:00,20180.73,12514.18,6395,12948.01,52037.91,N
1/26/2022,11:00,19183.14,12164.21,6384.26,12804.64,50536.25,N
1/26/2022,12:00,18188.72,11754.78,6400.69,12442.48,48786.66,N
1/26/2022,13:00,17218.42,11364.41,6308.55,12021.48,46912.85,N
1/26/2022,14:00,16343.03,11082.21,6233.1,11714.47,45372.81,N
1/26/2022,15:00,15676.38,10858.03,6199.39,11457.6,44191.4,N
1/26/2022,16:00,15213.03,10801.56,6225.95,11304.09,43544.63,N
1/26/2022,17:00,15484.16,11019.28,6254.2,11308.47,44066.11,N
1/26/2022,18:00,16509.66,11449.1,6340.44,11581.49,45880.69,N
1/26/2022,19:00,17759.5,12222,6494.96,12108.64,48585.09,N
1/26/2022,20:00,17900.94,12433.24,6500.91,12212.51,49047.59,N
1/26/2022,21:00,17760.33,12333.04,6450.51,12168.4,48712.28,N
1/26/2022,22:00,17181.81,11972,6376.3,11912.46,47442.57,N
1/26/2022,23:00,16237.26,11293.6,6241.72,11409.74,45182.32,N
1/27/2022,0:00:00,15652.65,9819.04,5926.4,10224.13,41622.22,N
1/27/2022,1:00,14910.02,10207,6037.13,10678.08,41832.23,N
1/27/2022,2:00,14648.65,9968.12,6002.55,10578.64,41197.96,N
1/27/2022,3:00,14548.3,9895.31,6003.44,10583.32,41030.37,N
1/27/2022,4:00,14696.87,9980.36,5997.58,10670.95,41345.77,N
1/27/2022,5:00,15273.49,10314.89,5989.22,10865.55,42443.15,N
1/27/2022,6:00,16436.97,11063.59,6066.71,11459.13,45026.39,N
1/27/2022,7:00,18095.18,12261.46,6219.18,12286.76,48862.57,N
1/27/2022,8:00,18956.66,12913.38,6301.48,12662.08,50833.6,N
1/27/2022,9:00,18664.19,12628.41,6258.67,12549.08,50100.35,N
1/27/2022,10:00,18109.79,12061.17,6161.52,12277.31,48609.78,N
1/27/2022,11:00,17639.32,11566.98,6037.25,12011.26,47254.8,N
1/27/2022,12:00,17138.84,11109.06,5888.07,11671.03,45806.99,N
1/27/2022,13:00,16463.04,10743.28,5719.83,11381.16,44307.32,N
1/27/2022,14:00,15864.08,10557.78,5614.83,11202.54,43239.23,N
1/27/2022,15:00,15387.24,10336.91,5529.81,11058.17,42312.13,N
1/27/2022,16:00,14952.85,10312.58,5488.09,10951.86,41705.37,N
1/27/2022,17:00,15026.56,10519.68,5482.88,10933.75,41962.88,N
1/27/2022,18:00,15793.26,10901.03,5532.09,11056.82,43283.2,N
1/27/2022,19:00,16888.46,11481.08,5738.72,11435.18,45543.44,N
1/27/2022,20:00,17177.9,11556.53,5875.12,11456.97,46066.52,N
1/27/2022,21:00,17253.09,11367.52,6021.03,11355.54,45997.19,N
1/27/2022,22:00,16940.67,10981.69,6049.72,11096.1,45068.17,N
1/27/2022,23:00,16243.69,10427.24,5993.83,10661.32,43326.08,N
1/28/2022,0:00:00,16212.25,12185.94,6005.24,11235.38,45638.81,N
1/28/2022,1:00,15398.54,9453.2,5890.79,9936.2,40678.72,N
1/28/2022,2:00,15370.66,9238.67,5889.71,9792.96,40291.99,N
1/28/2022,3:00,15641.96,9291.57,5922.51,9767.03,40623.07,N
1/28/2022,4:00,16089.67,9544.35,5984.82,9935.38,41554.22,N
1/28/2022,5:00,16844.31,9986.1,6087.82,10186.79,43105.02,N
1/28/2022,6:00,18212.24,10852.52,6242.12,10814.51,46121.39,N
1/28/2022,7:00,20107.92,12182.72,6421.66,11658.23,50370.53,N
1/28/2022,8:00,21111.6,13063.87,6539.64,12165.53,52880.64,N
1/28/2022,9:00,20491.19,13247.56,6388.92,12416.81,52544.47,N
1/28/2022,10:00,19293.26,13014.73,6203.04,12513.42,51024.46,N
1/28/2022,11:00,18097.73,12666.76,6063.11,12399.2,49226.79,N
1/28/2022,12:00,17030.56,12224.93,5879.68,12162.43,47297.61,N
1/28/2022,13:00,16237.49,11779.63,5712.09,11816.02,45545.24,N
1/28/2022,14:00,15663.38,11378.39,5585.7,11579.66,44207.12,N
1/28/2022,15:00,15115.17,11028.81,5508.21,11358.31,43010.5,N
1/28/2022,16:00,14756.75,10791.13,5488.3,11209.62,42245.81,N
1/28/2022,17:00,14736.95,10765.89,5477.95,11188.19,42168.98,N
1/28/2022,18:00,15238.88,11138.68,5548.3,11347.36,43273.23,N
1/28/2022,19:00,16294.84,11978,5860.21,11775.85,45908.91,N
1/28/2022,20:00,16642.73,12368.08,6024.33,11877.13,46912.27,N
1/28/2022,21:00,16826.62,12593.94,6094.3,11863.19,47378.05,N
1/28/2022,22:00,16795.37,12637.98,6107.07,11762.63,47303.06,N
1/28/2022,23:00,16463.48,12429.33,6085.94,11494.43,46473.18,N
1/29/2022,0:00:00,13678.17,10869.61,5829.74,10648.2,41025.71,N
1/29/2022,1:00,16054.34,11992.69,5924.12,10994.54,44965.69,N
1/29/2022,2:00,16156.29,12009.7,5975.04,10955.03,45096.06,N
1/29/2022,3:00,16385.54,12107.63,6014.66,10972,45479.82,N
1/29/2022,4:00,16710.32,12265.14,6021.77,11166.17,46163.39,N
1/29/2022,5:00,17222.72,12630.9,6089.22,11329.15,47271.99,N
1/29/2022,6:00,17873.03,13076.89,6172.87,11675.88,48798.66,N
1/29/2022,7:00,18752.21,13744.64,6260.65,12162.19,50919.7,N
1/29/2022,8:00,19556.88,14380.54,6332.2,12527.38,52797,N
1/29/2022,9:00,19358.97,14314.48,6268.09,12553.46,52495.01,N
1/29/2022,10:00,18295.63,13387.06,6057.38,12253.1,49993.17,N
1/29/2022,11:00,16940.56,12281.59,5887.68,11868.43,46978.25,N
1/29/2022,12:00,15759.65,11277.11,5727.19,11406.38,44170.34,N
1/29/2022,13:00,14632.63,10619.97,5595.6,10992.52,41840.72,N
1/29/2022,14:00,13760.52,10054.75,5457.12,10637.8,39910.19,N
1/29/2022,15:00,13161.65,9696.32,5370.96,10382.18,38611.11,N
1/29/2022,16:00,12887.69,9515.43,5345.92,10213.23,37962.27,N
1/29/2022,17:00,12832.82,9590.03,5319.92,10171.74,37914.51,N
1/29/2022,18:00,13087.03,9834.71,5381.97,10329.13,38632.84,N
1/29/2022,19:00,13903.16,10528.69,5618.54,10801.29,40851.68,N
1/29/2022,20:00,14149.99,10859.66,5710.78,10950.34,41670.77,N
1/29/2022,21:00,14230.37,11026.64,5738.52,11024.21,42019.74,N
1/29/2022,22:00,14206.58,11133.03,5768.96,11026.72,42135.29,N
1/29/2022,23:00,13984.74,11048.89,5826.77,10868.91,41729.32,N
1/30/2022,0:00:00,12150.74,9269.29,5571.94,9732.29,36724.25,N
1/30/2022,1:00,13456.12,10784.21,5807.16,10479.75,40527.24,N
1/30/2022,2:00,13343.64,10771.49,5775.01,10363.32,40253.46,N
1/30/2022,3:00,13429.03,10890.48,5851.36,10370.67,40541.54,N
1/30/2022,4:00,13650.77,11033.73,5883.87,10491.95,41060.32,N
1/30/2022,5:00,14007.11,11331.06,5885.65,10581.16,41804.98,N
1/30/2022,6:00,14485.35,11658.94,5952.74,10780.76,42877.79,N
1/30/2022,7:00,15266.59,12183.62,6046.17,11115.93,44612.31,N
1/30/2022,8:00,16073.2,12760.92,6162.67,11371.35,46368.14,N
1/30/2022,9:00,16169.06,12641.18,6133.73,11426.38,46370.36,N
1/30/2022,10:00,15511.74,11826.4,5957.63,11207.22,44502.99,N
1/30/2022,11:00,14676.13,10887.59,5810.12,10924.93,42298.77,N
1/30/2022,12:00,13929.66,10233.96,5637,10667.17,40467.8,N
1/30/2022,13:00,13331.99,9818.29,5526.61,10465.02,39141.91,N
1/30/2022,14:00,12878.06,9544.2,5468.88,10295.92,38187.06,N
1/30/2022,15:00,12608.34,9427.44,5415.4,10196.7,37647.87,N
1/30/2022,16:00,12492.92,9416.94,5363.05,10168.84,37441.75,N
1/30/2022,17:00,12493.07,9575.29,5350.38,10186.07,37604.81,N
1/30/2022,18:00,12970.4,9928.42,5478.39,10332.53,38709.73,N
1/30/2022,19:00,13853.49,10552.77,5669.17,10737.44,40812.87,N
1/30/2022,20:00,14042.34,10803.17,5772.43,10807.77,41425.71,N
1/30/2022,21:00,13878.77,10599.74,5741.17,10701.53,40921.2,N
1/30/2022,22:00,13589.02,10470.1,5706.51,10516.52,40282.15,N
1/30/2022,23:00,12846.63,9868.06,5647.5,10143.25,38505.45,N
1/31/2022,0:00:00,12344.16,9491.27,5546.15,9782.68,37164.27,N
1/31/2022,1:00,11702.59,8870.05,5475.99,9422.38,35471,N
1/31/2022,2:00,11571.92,8611.17,5453.27,9285.91,34922.26,N
